Legend:

1-P =,Untitled 1 Process
1-A =,Untitled 1 Ambient
2-P =,Untitled 2 Process
2-A =,Untitled 2 Ambient


Interval:,10,Seconds
DataPoint,LogDate,LogTime,1-P °C,1-A °C,2-P °C,2-A °C
7808,28/05/2019,11:43:00,21.7,17.8,22.0,19.0
7809,28/05/2019,11:43:10,21.7,17.8,22.0,19.0
7810,28/05/2019,11:43:20,21.7,17.8,22.0,19.0
7811,28/05/2019,11:43:30,21.7,17.8,22.0,19.0
7812,28/05/2019,11:43:40,21.7,17.8,22.0,19.0
7813,28/05/2019,11:43:50,21.7,17.8,22.0,19.0
7814,28/05/2019,11:44:00,21.7,17.8,22.1,19.0
7815,28/05/2019,11:44:10,21.7,17.8,22.0,19.0
7816,28/05/2019,11:44:20,21.7,17.8,22.0,19.0
7817,28/05/2019,11:44:30,21.7,17.8,22.1,19.0
7818,28/05/2019,11:44:40,21.7,17.8,22.1,19.0
7819,28/05/2019,11:44:50,21.7,17.8,22.1,19.1
7820,28/05/2019,11:45:00,21.7,17.8,22.0,19.1
7821,28/05/2019,11:45:10,21.7,17.8,22.0,19.1
7822,28/05/2019,11:45:20,21.7,17.8,22.0,19.1
7823,28/05/2019,11:45:30,21.7,17.8,22.0,19.1
7824,28/05/2019,11:45:40,21.6,17.8,22.0,19.1
7825,28/05/2019,11:45:50,21.6,17.8,22.0,19.1
7826,28/05/2019,11:46:00,21.7,17.8,22.0,19.1
7827,28/05/2019,11:46:10,21.7,17.8,22.0,19.1
7828,28/05/2019,11:46:20,21.7,17.8,22.0,19.1
7829,28/05/2019,11:46:30,21.7,17.8,22.0,19.1
7830,28/05/2019,11:46:40,21.7,17.8,22.0,19.1
7831,28/05/2019,11:46:50,21.6,17.8,22.0,19.1
7832,28/05/2019,11:47:00,21.6,17.8,22.0,19.1
7833,28/05/2019,11:47:10,21.6,17.8,22.0,19.1
7834,28/05/2019,11:47:20,21.6,17.8,22.0,19.1
7835,28/05/2019,11:47:30,21.6,17.8,22.0,19.1
7836,28/05/2019,11:47:40,21.6,17.8,22.0,19.1
7837,28/05/2019,11:47:50,21.6,17.8,22.0,19.1
7838,28/05/2019,11:48:00,21.6,17.8,22.0,19.1
7839,28/05/2019,11:48:10,21.6,17.8,22.0,19.1
7840,28/05/2019,11:48:20,21.6,17.8,21.9,19.1
7841,28/05/2019,11:48:30,21.6,17.8,21.9,19.1
7842,28/05/2019,11:48:40,21.6,17.8,21.9,19.1
7843,28/05/2019,11:48:50,21.6,17.8,22.0,19.1
7844,28/05/2019,11:49:00,21.6,17.8,21.9,19.1
7845,28/05/2019,11:49:10,21.6,17.8,22.0,19.1
7846,28/05/2019,11:49:20,21.6,17.8,22.1,19.2
7847,28/05/2019,11:49:30,21.6,17.8,22.1,19.2
7848,28/05/2019,11:49:40,21.6,17.8,22.1,19.2
7849,28/05/2019,11:49:50,21.6,17.8,22.1,19.2
7850,28/05/2019,11:50:00,21.6,17.8,22.1,19.2
7851,28/05/2019,11:50:10,21.6,17.8,22.1,19.2
7852,28/05/2019,11:50:20,21.7,17.8,22.1,19.2
7853,28/05/2019,11:50:30,21.7,17.9,22.1,19.2
7854,28/05/2019,11:50:40,21.7,17.9,22.1,19.2
7855,28/05/2019,11:50:50,21.7,17.9,22.1,19.2
7856,28/05/2019,11:51:00,21.7,17.9,22.1,19.2
7857,28/05/2019,11:51:10,21.7,17.9,22.1,19.2
7858,28/05/2019,11:51:20,21.7,17.9,22.1,19.2
7859,28/05/2019,11:51:30,21.7,17.9,22.1,19.2
7860,28/05/2019,11:51:40,21.7,17.9,22.1,19.2
7861,28/05/2019,11:51:50,21.7,17.9,22.1,19.2
7862,28/05/2019,11:52:00,21.7,17.9,22.1,19.2
7863,28/05/2019,11:52:10,21.7,17.9,22.0,19.2
7864,28/05/2019,11:52:20,21.7,17.9,22.0,19.2
7865,28/05/2019,11:52:30,21.7,17.9,22.0,19.2
7866,28/05/2019,11:52:40,21.7,17.9,22.0,19.2
7867,28/05/2019,11:52:50,21.7,17.9,22.0,19.2
7868,28/05/2019,11:53:00,21.6,17.8,22.0,19.2
7869,28/05/2019,11:53:10,21.7,17.9,22.0,19.2
7870,28/05/2019,11:53:20,21.7,17.9,22.0,19.2
7871,28/05/2019,11:53:30,21.7,17.9,22.0,19.2
7872,28/05/2019,11:53:40,21.7,17.9,22.0,19.2
7873,28/05/2019,11:53:50,21.7,17.9,22.0,19.2
7874,28/05/2019,11:54:00,21.7,17.9,22.0,19.2
7875,28/05/2019,11:54:10,21.7,17.9,22.0,19.2
7876,28/05/2019,11:54:20,21.7,17.9,22.0,19.2
7877,28/05/2019,11:54:30,21.7,17.9,22.0,19.2
7878,28/05/2019,11:54:40,21.7,17.9,22.0,19.2
7879,28/05/2019,11:54:50,21.7,17.9,22.0,19.2
7880,28/05/2019,11:55:00,21.7,17.9,22.0,19.2
7881,28/05/2019,11:55:10,21.7,17.9,22.0,19.2
7882,28/05/2019,11:55:20,21.7,17.9,22.0,19.2
7883,28/05/2019,11:55:30,21.7,17.9,22.0,19.2
7884,28/05/2019,11:55:40,21.7,17.9,22.0,19.2
7885,28/05/2019,11:55:50,21.7,17.9,22.0,19.2
7886,28/05/2019,11:56:00,21.7,17.9,22.0,19.2
7887,28/05/2019,11:56:10,21.7,17.9,22.0,19.2
7888,28/05/2019,11:56:20,21.7,17.9,22.0,19.2
7889,28/05/2019,11:56:30,21.7,17.9,22.0,19.2
7890,28/05/2019,11:56:40,21.7,17.9,22.0,19.2
7891,28/05/2019,11:56:50,21.7,17.9,22.0,19.2
7892,28/05/2019,11:57:00,21.7,17.9,22.0,19.2
7893,28/05/2019,11:57:10,21.7,17.9,22.0,19.2
7894,28/05/2019,11:57:20,21.7,17.9,22.0,19.2
7895,28/05/2019,11:57:30,21.7,17.9,22.0,19.2
7896,28/05/2019,11:57:40,21.7,17.9,22.0,19.2
7897,28/05/2019,11:57:50,21.7,17.9,22.0,19.2
7898,28/05/2019,11:58:00,21.7,17.9,22.0,19.2
7899,28/05/2019,11:58:10,21.7,17.9,22.0,19.2
7900,28/05/2019,11:58:20,21.7,17.9,22.0,19.2
7901,28/05/2019,11:58:30,21.7,17.9,22.1,19.2
7902,28/05/2019,11:58:40,21.7,17.9,22.1,19.2
7903,28/05/2019,11:58:50,21.7,17.9,22.1,19.2
7904,28/05/2019,11:59:00,21.7,17.9,22.1,19.2
7905,28/05/2019,11:59:10,21.7,17.9,22.0,19.2
7906,28/05/2019,11:59:20,21.7,17.9,22.0,19.2
7907,28/05/2019,11:59:30,21.7,17.9,22.1,19.2
7908,28/05/2019,11:59:40,21.7,17.9,22.1,19.2
7909,28/05/2019,11:59:50,21.7,18.0,22.1,19.2
7910,28/05/2019,12:00:00,21.7,18.0,22.0,19.2
7911,28/05/2019,12:00:10,21.7,18.0,22.0,19.2
7912,28/05/2019,12:00:20,21.7,18.0,22.0,19.2
7913,28/05/2019,12:00:30,21.7,18.0,22.0,19.2
7914,28/05/2019,12:00:40,21.7,18.0,22.0,19.2
7915,28/05/2019,12:00:50,21.7,18.0,22.0,19.2
7916,28/05/2019,12:01:00,21.6,18.0,22.0,19.2
7917,28/05/2019,12:01:10,21.6,18.0,22.0,19.2
7918,28/05/2019,12:01:20,21.6,18.0,22.0,19.2
7919,28/05/2019,12:01:30,21.6,18.0,22.0,19.2
7920,28/05/2019,12:01:40,21.7,18.0,22.0,19.2
7921,28/05/2019,12:01:50,21.7,18.1,22.0,19.2
7922,28/05/2019,12:02:00,21.7,18.1,22.0,19.2
7923,28/05/2019,12:02:10,21.7,18.1,22.0,19.2
7924,28/05/2019,12:02:20,21.7,18.1,22.0,19.2
7925,28/05/2019,12:02:30,21.7,18.1,22.0,19.2
7926,28/05/2019,12:02:40,21.7,18.1,22.0,19.2
7927,28/05/2019,12:02:50,21.7,18.1,22.0,19.2
7928,28/05/2019,12:03:00,21.7,18.1,22.0,19.2
7929,28/05/2019,12:03:10,21.7,18.1,22.0,19.2
7930,28/05/2019,12:03:20,21.7,18.1,22.0,19.2
7931,28/05/2019,12:03:30,21.6,18.1,22.0,19.2
7932,28/05/2019,12:03:40,21.7,18.1,22.1,19.3
7933,28/05/2019,12:03:50,21.6,18.1,22.1,19.3
7934,28/05/2019,12:04:00,21.6,18.1,22.1,19.3
7935,28/05/2019,12:04:10,21.7,18.1,22.1,19.3
7936,28/05/2019,12:04:20,21.6,18.1,22.1,19.3
7937,28/05/2019,12:04:30,21.6,18.1,22.1,19.3
7938,28/05/2019,12:04:40,21.6,18.1,22.1,19.3
7939,28/05/2019,12:04:50,21.6,18.1,22.1,19.3
7940,28/05/2019,12:05:00,21.7,18.1,22.1,19.3
7941,28/05/2019,12:05:10,21.6,18.1,22.1,19.3
7942,28/05/2019,12:05:20,21.6,18.1,22.1,19.3
7943,28/05/2019,12:05:30,21.6,18.1,22.1,19.3
7944,28/05/2019,12:05:40,21.6,18.1,22.1,19.3
7945,28/05/2019,12:05:50,21.7,18.1,22.1,19.3
7946,28/05/2019,12:06:00,21.7,18.1,22.1,19.3
7947,28/05/2019,12:06:10,21.7,18.1,22.1,19.3
7948,28/05/2019,12:06:20,21.7,18.1,22.1,19.3
7949,28/05/2019,12:06:30,21.6,18.1,22.1,19.3
7950,28/05/2019,12:06:40,21.7,18.1,22.1,19.3
7951,28/05/2019,12:06:50,21.7,18.1,22.1,19.3
7952,28/05/2019,12:07:00,21.7,18.1,22.1,19.3
7953,28/05/2019,12:07:10,21.7,18.1,22.1,19.3
7954,28/05/2019,12:07:20,21.7,18.1,22.1,19.3
7955,28/05/2019,12:07:30,21.7,18.1,22.1,19.3
7956,28/05/2019,12:07:40,21.7,18.1,22.1,19.3
7957,28/05/2019,12:07:50,21.7,18.1,22.1,19.3
7958,28/05/2019,12:08:00,21.7,18.1,22.1,19.3
7959,28/05/2019,12:08:10,21.7,18.1,22.1,19.3
7960,28/05/2019,12:08:20,21.7,18.1,22.1,19.3
7961,28/05/2019,12:08:30,21.6,18.1,22.1,19.3
7962,28/05/2019,12:08:40,21.7,18.1,22.1,19.3
7963,28/05/2019,12:08:50,21.7,18.1,22.1,19.3
7964,28/05/2019,12:09:00,21.7,18.1,22.1,19.3
7965,28/05/2019,12:09:10,21.7,18.1,22.1,19.3
7966,28/05/2019,12:09:20,21.7,18.1,22.1,19.3
7967,28/05/2019,12:09:30,21.7,18.1,22.1,19.3
7968,28/05/2019,12:09:40,21.7,18.1,22.1,19.3
7969,28/05/2019,12:09:50,21.7,18.1,22.1,19.3
7970,28/05/2019,12:10:00,21.7,18.1,22.1,19.3
7971,28/05/2019,12:10:10,21.7,18.1,22.1,19.2
7972,28/05/2019,12:10:20,21.6,18.1,22.0,19.2
7973,28/05/2019,12:10:30,21.6,18.1,22.0,19.2
7974,28/05/2019,12:10:40,21.6,18.1,22.0,19.2
7975,28/05/2019,12:10:50,21.6,18.1,22.0,19.2
7976,28/05/2019,12:11:00,21.6,18.1,22.0,19.2
7977,28/05/2019,12:11:10,21.6,18.1,22.0,19.2
7978,28/05/2019,12:11:20,21.6,18.1,22.0,19.2
7979,28/05/2019,12:11:30,21.7,18.1,22.0,19.2
7980,28/05/2019,12:11:40,21.7,18.1,22.0,19.2
7981,28/05/2019,12:11:50,21.6,18.1,22.0,19.2
7982,28/05/2019,12:12:00,21.6,18.1,22.0,19.2
7983,28/05/2019,12:12:10,21.6,18.1,22.0,19.2
7984,28/05/2019,12:12:20,21.6,18.1,22.0,19.2
7985,28/05/2019,12:12:30,21.6,18.0,22.0,19.2
7986,28/05/2019,12:12:40,21.6,18.0,22.0,19.2
7987,28/05/2019,12:12:50,21.6,18.0,22.0,19.2
7988,28/05/2019,12:13:00,21.6,18.0,22.0,19.2
7989,28/05/2019,12:13:10,21.6,18.0,22.0,19.2
7990,28/05/2019,12:13:20,21.6,18.0,22.0,19.2
7991,28/05/2019,12:13:30,21.6,18.0,22.0,19.2
7992,28/05/2019,12:13:40,21.6,18.0,22.0,19.2
7993,28/05/2019,12:13:50,21.6,18.0,22.0,19.2
7994,28/05/2019,12:14:00,21.6,18.0,22.0,19.2
7995,28/05/2019,12:14:10,21.6,18.0,22.0,19.2
7996,28/05/2019,12:14:20,21.6,18.0,22.0,19.2
7997,28/05/2019,12:14:30,21.6,18.0,22.0,19.2
7998,28/05/2019,12:14:40,21.6,18.0,22.0,19.2
7999,28/05/2019,12:14:50,21.6,18.0,22.0,19.2
8000,28/05/2019,12:15:00,21.7,18.0,22.0,19.2
8001,28/05/2019,12:15:10,21.7,18.0,22.0,19.2
8002,28/05/2019,12:15:20,21.6,18.0,22.0,19.2
8003,28/05/2019,12:15:30,21.6,18.0,22.0,19.2
8004,28/05/2019,12:15:40,21.7,18.0,22.0,19.2
8005,28/05/2019,12:15:50,21.7,18.1,22.0,19.2
8006,28/05/2019,12:16:00,21.7,18.1,22.0,19.2
8007,28/05/2019,12:16:10,21.7,18.1,22.0,19.2
8008,28/05/2019,12:16:20,21.7,18.1,22.0,19.2
8009,28/05/2019,12:16:30,21.7,18.1,22.0,19.2
8010,28/05/2019,12:16:40,21.7,18.1,22.0,19.2
8011,28/05/2019,12:16:50,21.6,18.1,22.0,19.2
8012,28/05/2019,12:17:00,21.6,18.1,22.0,19.2
8013,28/05/2019,12:17:10,21.6,18.1,22.1,19.2
8014,28/05/2019,12:17:20,21.6,18.1,22.1,19.3
8015,28/05/2019,12:17:30,21.6,18.1,22.1,19.3
8016,28/05/2019,12:17:40,21.6,18.1,22.1,19.3
8017,28/05/2019,12:17:50,21.6,18.1,22.1,19.3
8018,28/05/2019,12:18:00,21.6,18.1,22.1,19.2
8019,28/05/2019,12:18:10,21.6,18.1,22.0,19.2
8020,28/05/2019,12:18:20,21.6,18.1,22.0,19.2
8021,28/05/2019,12:18:30,21.6,18.1,22.0,19.2
8022,28/05/2019,12:18:40,21.6,18.1,22.0,19.2
8023,28/05/2019,12:18:50,21.6,18.1,22.0,19.2
8024,28/05/2019,12:19:00,21.7,18.1,22.1,19.2
8025,28/05/2019,12:19:10,21.6,18.1,22.0,19.2
8026,28/05/2019,12:19:20,21.6,18.1,22.1,19.2
8027,28/05/2019,12:19:30,21.6,18.1,22.1,19.3
8028,28/05/2019,12:19:40,21.7,18.1,22.0,19.2
8029,28/05/2019,12:19:50,21.6,18.1,22.0,19.2
8030,28/05/2019,12:20:00,21.6,18.1,22.0,19.2
8031,28/05/2019,12:20:10,21.6,18.1,22.0,19.2
8032,28/05/2019,12:20:20,21.6,18.1,22.0,19.2
8033,28/05/2019,12:20:30,21.6,18.1,22.0,19.2
8034,28/05/2019,12:20:40,21.7,18.1,22.0,19.2
8035,28/05/2019,12:20:50,21.6,18.1,22.0,19.2
8036,28/05/2019,12:21:00,21.7,18.1,22.0,19.2
8037,28/05/2019,12:21:10,21.6,18.1,22.0,19.2
8038,28/05/2019,12:21:20,21.6,18.1,22.0,19.2
8039,28/05/2019,12:21:30,21.6,18.1,22.0,19.2
8040,28/05/2019,12:21:40,21.7,18.1,22.0,19.2
8041,28/05/2019,12:21:50,21.6,18.1,22.0,19.2
8042,28/05/2019,12:22:00,21.6,18.1,22.0,19.2
8043,28/05/2019,12:22:10,21.6,18.1,22.1,19.2
8044,28/05/2019,12:22:20,21.6,18.1,22.0,19.2
8045,28/05/2019,12:22:30,21.6,18.1,22.1,19.2
8046,28/05/2019,12:22:40,21.6,18.1,22.0,19.2
8047,28/05/2019,12:22:50,21.6,18.1,22.0,19.2
8048,28/05/2019,12:23:00,21.6,18.1,22.0,19.2
8049,28/05/2019,12:23:10,21.6,18.0,22.0,19.2
8050,28/05/2019,12:23:20,21.6,18.0,22.0,19.2
8051,28/05/2019,12:23:30,21.6,18.0,22.0,19.2
8052,28/05/2019,12:23:40,21.6,18.0,22.0,19.2
8053,28/05/2019,12:23:50,21.6,18.0,22.0,19.2
8054,28/05/2019,12:24:00,21.6,18.0,22.1,19.2
8055,28/05/2019,12:24:10,21.6,18.0,22.1,19.2
8056,28/05/2019,12:24:20,21.6,18.0,22.1,19.2
8057,28/05/2019,12:24:30,21.7,18.0,22.1,19.2
8058,28/05/2019,12:24:40,21.7,18.0,22.1,19.2
8059,28/05/2019,12:24:50,21.7,18.0,22.1,19.2
8060,28/05/2019,12:25:00,21.7,18.0,22.1,19.2
8061,28/05/2019,12:25:10,21.7,18.0,22.1,19.2
8062,28/05/2019,12:25:20,21.7,18.0,22.1,19.2
8063,28/05/2019,12:25:30,21.7,18.0,22.1,19.2
8064,28/05/2019,12:25:40,21.7,18.0,22.1,19.2
8065,28/05/2019,12:25:50,21.7,18.0,22.1,19.2
8066,28/05/2019,12:26:00,21.7,18.0,22.1,19.2
8067,28/05/2019,12:26:10,21.7,18.0,22.1,19.2
8068,28/05/2019,12:26:20,21.7,18.0,22.1,19.2
8069,28/05/2019,12:26:30,21.7,18.0,22.1,19.2
8070,28/05/2019,12:26:40,21.6,18.0,22.1,19.2
8071,28/05/2019,12:26:50,21.6,17.9,22.1,19.2
8072,28/05/2019,12:27:00,21.6,17.9,22.1,19.2
8073,28/05/2019,12:27:10,21.6,17.9,22.1,19.2
8074,28/05/2019,12:27:20,21.6,17.9,22.1,19.2
8075,28/05/2019,12:27:30,21.6,17.9,22.1,19.2
8076,28/05/2019,12:27:40,21.6,17.9,22.1,19.2
8077,28/05/2019,12:27:50,21.6,17.9,22.1,19.2
8078,28/05/2019,12:28:00,21.6,17.9,22.1,19.2
8079,28/05/2019,12:28:10,21.7,17.9,22.1,19.1
8080,28/05/2019,12:28:20,21.7,17.9,22.0,19.1
8081,28/05/2019,12:28:30,21.7,17.9,22.0,19.1
8082,28/05/2019,12:28:40,21.7,17.9,22.0,19.1
8083,28/05/2019,12:28:50,21.7,17.9,22.0,19.1
8084,28/05/2019,12:29:00,21.7,17.9,22.0,19.1
8085,28/05/2019,12:29:10,21.7,17.9,22.0,19.1
8086,28/05/2019,12:29:20,21.7,17.9,22.0,19.1
8087,28/05/2019,12:29:30,21.7,17.9,22.0,19.1
8088,28/05/2019,12:29:40,21.6,17.8,22.0,19.1
8089,28/05/2019,12:29:50,21.6,17.8,22.0,19.1
8090,28/05/2019,12:30:00,21.6,17.8,22.0,19.1
8091,28/05/2019,12:30:10,21.6,17.8,22.0,19.1
8092,28/05/2019,12:30:20,21.6,17.8,22.1,19.1
8093,28/05/2019,12:30:30,21.7,17.8,22.0,19.1
8094,28/05/2019,12:30:40,21.6,17.8,22.0,19.1
8095,28/05/2019,12:30:50,21.6,17.8,22.0,19.1
8096,28/05/2019,12:31:00,21.6,17.8,22.0,19.1
8097,28/05/2019,12:31:10,21.6,17.8,22.0,19.1
8098,28/05/2019,12:31:20,21.6,17.8,22.0,19.1
8099,28/05/2019,12:31:30,21.6,17.8,22.0,19.1
8100,28/05/2019,12:31:40,21.6,17.8,22.0,19.1
8101,28/05/2019,12:31:50,21.6,17.8,22.0,19.1
8102,28/05/2019,12:32:00,21.6,17.8,22.0,19.1
8103,28/05/2019,12:32:10,21.6,17.8,22.0,19.1
8104,28/05/2019,12:32:20,21.6,17.8,22.0,19.1
8105,28/05/2019,12:32:30,21.6,17.8,22.1,19.1
8106,28/05/2019,12:32:40,21.6,17.8,22.1,19.1
8107,28/05/2019,12:32:50,21.6,17.8,22.0,19.1
8108,28/05/2019,12:33:00,21.6,17.8,22.0,19.1
8109,28/05/2019,12:33:10,21.6,17.7,22.0,19.1
8110,28/05/2019,12:33:20,21.6,17.7,22.0,19.1
8111,28/05/2019,12:33:30,21.6,17.7,22.1,19.1
8112,28/05/2019,12:33:40,21.6,17.7,22.1,19.1
8113,28/05/2019,12:33:50,21.6,17.7,22.1,19.1
8114,28/05/2019,12:34:00,21.6,17.7,22.1,19.1
8115,28/05/2019,12:34:10,21.6,17.7,22.1,19.1
8116,28/05/2019,12:34:20,21.6,17.7,22.1,19.1
8117,28/05/2019,12:34:30,21.6,17.7,22.1,19.1
8118,28/05/2019,12:34:40,21.6,17.7,22.1,19.1
8119,28/05/2019,12:34:50,21.6,17.7,22.1,19.1
8120,28/05/2019,12:35:00,21.7,17.7,22.1,19.1
8121,28/05/2019,12:35:10,21.6,17.7,22.1,19.1
8122,28/05/2019,12:35:20,21.7,17.7,22.1,19.1
8123,28/05/2019,12:35:30,21.7,17.7,22.1,19.1
8124,28/05/2019,12:35:40,21.6,17.7,22.1,19.1
8125,28/05/2019,12:35:50,21.6,17.7,22.1,19.1
8126,28/05/2019,12:36:00,21.6,17.7,22.1,19.1
8127,28/05/2019,12:36:10,21.6,17.7,22.0,19.0
8128,28/05/2019,12:36:20,21.6,17.7,22.0,19.0
8129,28/05/2019,12:36:30,21.6,17.7,22.0,19.0
8130,28/05/2019,12:36:40,21.6,17.6,22.0,19.0
8131,28/05/2019,12:36:50,21.6,17.6,22.1,19.0
8132,28/05/2019,12:37:00,21.6,17.6,22.1,19.0
8133,28/05/2019,12:37:10,21.6,17.6,22.1,19.0
8134,28/05/2019,12:37:20,21.6,17.6,22.1,19.0
8135,28/05/2019,12:37:30,21.6,17.6,22.1,19.0
8136,28/05/2019,12:37:40,21.6,17.6,22.1,19.0
8137,28/05/2019,12:37:50,21.6,17.6,22.1,19.0
8138,28/05/2019,12:38:00,21.6,17.6,22.1,19.0
8139,28/05/2019,12:38:10,21.6,17.6,22.1,19.0
8140,28/05/2019,12:38:20,21.6,17.6,22.0,19.0
8141,28/05/2019,12:38:30,21.6,17.6,22.1,19.0
8142,28/05/2019,12:38:40,21.6,17.6,22.1,19.0
8143,28/05/2019,12:38:50,21.6,17.6,22.1,19.0
8144,28/05/2019,12:39:00,21.6,17.6,22.1,19.0
8145,28/05/2019,12:39:10,21.6,17.6,22.0,19.0
8146,28/05/2019,12:39:20,21.6,17.6,22.0,19.0
8147,28/05/2019,12:39:30,21.6,17.6,22.1,19.0
8148,28/05/2019,12:39:40,21.6,17.6,22.1,19.0
8149,28/05/2019,12:39:50,21.6,17.6,22.1,19.0
8150,28/05/2019,12:40:00,21.6,17.6,22.1,19.0
8151,28/05/2019,12:40:10,21.7,17.6,22.1,19.0
8152,28/05/2019,12:40:20,21.6,17.6,22.1,19.0
8153,28/05/2019,12:40:30,21.6,17.6,22.0,18.9
8154,28/05/2019,12:40:40,21.6,17.6,22.0,18.9
8155,28/05/2019,12:40:50,21.6,17.6,22.0,18.9
8156,28/05/2019,12:41:00,21.6,17.6,22.0,18.9
8157,28/05/2019,12:41:10,21.6,17.6,22.0,18.9
8158,28/05/2019,12:41:20,21.6,17.6,22.0,18.9
8159,28/05/2019,12:41:30,21.7,17.6,22.0,18.9
8160,28/05/2019,12:41:40,21.7,17.6,22.0,18.9
8161,28/05/2019,12:41:50,21.7,17.6,22.0,18.9
8162,28/05/2019,12:42:00,21.7,17.6,22.0,18.9
8163,28/05/2019,12:42:10,21.6,17.5,22.0,18.9
8164,28/05/2019,12:42:20,21.6,17.5,22.0,18.9
8165,28/05/2019,12:42:30,21.6,17.5,22.0,18.9
8166,28/05/2019,12:42:40,21.6,17.5,22.0,18.9
8167,28/05/2019,12:42:50,21.6,17.5,22.0,18.9
8168,28/05/2019,12:43:00,21.6,17.5,22.0,18.9
8169,28/05/2019,12:43:10,21.6,17.5,22.0,18.9
8170,28/05/2019,12:43:20,21.6,17.5,22.0,18.9
8171,28/05/2019,12:43:30,21.6,17.5,22.0,18.9
8172,28/05/2019,12:43:40,21.6,17.5,22.0,18.9
8173,28/05/2019,12:43:50,21.6,17.5,22.0,18.9
8174,28/05/2019,12:44:00,21.6,17.5,22.0,18.9
8175,28/05/2019,12:44:10,21.6,17.5,22.0,18.9
8176,28/05/2019,12:44:20,21.6,17.5,22.0,18.9
8177,28/05/2019,12:44:30,21.6,17.5,22.0,18.9
8178,28/05/2019,12:44:40,21.6,17.5,22.0,18.9
8179,28/05/2019,12:44:50,21.6,17.5,22.0,18.9
8180,28/05/2019,12:45:00,21.6,17.5,22.0,18.9
8181,28/05/2019,12:45:10,21.6,17.5,22.0,18.9
8182,28/05/2019,12:45:20,21.6,17.5,22.0,18.9
8183,28/05/2019,12:45:30,21.6,17.5,22.0,18.9
8184,28/05/2019,12:45:40,21.6,17.5,22.0,18.9
8185,28/05/2019,12:45:50,21.6,17.5,22.0,18.9
8186,28/05/2019,12:46:00,21.7,17.5,22.0,18.9
8187,28/05/2019,12:46:10,21.7,17.5,22.0,18.9
8188,28/05/2019,12:46:20,21.6,17.5,22.0,18.9
8189,28/05/2019,12:46:30,21.6,17.5,22.0,18.9
8190,28/05/2019,12:46:40,21.6,17.5,22.0,18.9
8191,28/05/2019,12:46:50,21.6,17.5,22.0,18.9
8192,28/05/2019,12:47:00,21.6,17.5,22.0,18.9
8193,28/05/2019,12:47:10,21.6,17.5,22.0,18.9
8194,28/05/2019,12:47:20,21.6,17.5,22.0,18.9
8195,28/05/2019,12:47:30,21.6,17.5,22.0,18.9
8196,28/05/2019,12:47:40,21.7,17.5,22.0,18.9
8197,28/05/2019,12:47:50,21.7,17.5,22.0,18.9
8198,28/05/2019,12:48:00,21.7,17.5,22.0,18.9
8199,28/05/2019,12:48:10,21.7,17.5,22.0,18.9
8200,28/05/2019,12:48:20,21.7,17.5,22.0,18.9
8201,28/05/2019,12:48:30,21.7,17.5,22.0,18.9
8202,28/05/2019,12:48:40,21.7,17.5,22.0,18.9
8203,28/05/2019,12:48:50,21.7,17.5,22.0,18.9
8204,28/05/2019,12:49:00,21.7,17.5,22.0,18.9
8205,28/05/2019,12:49:10,21.6,17.5,22.0,18.9
8206,28/05/2019,12:49:20,21.6,17.5,22.0,18.9
8207,28/05/2019,12:49:30,21.6,17.5,22.0,18.9
8208,28/05/2019,12:49:40,21.6,17.5,22.0,18.9
8209,28/05/2019,12:49:50,21.6,17.4,22.0,18.9
8210,28/05/2019,12:50:00,21.6,17.4,22.0,18.9
8211,28/05/2019,12:50:10,21.6,17.4,22.0,18.9
8212,28/05/2019,12:50:20,21.5,17.4,22.0,18.9
8213,28/05/2019,12:50:30,21.6,17.4,22.0,18.9
8214,28/05/2019,12:50:40,21.6,17.4,22.0,18.9
8215,28/05/2019,12:50:50,21.6,17.4,22.0,18.9
8216,28/05/2019,12:51:00,21.6,17.4,22.0,18.9
8217,28/05/2019,12:51:10,21.6,17.4,22.0,18.9
8218,28/05/2019,12:51:20,21.6,17.4,22.0,18.9
8219,28/05/2019,12:51:30,21.6,17.4,22.0,18.9
8220,28/05/2019,12:51:40,21.6,17.4,22.0,18.9
8221,28/05/2019,12:51:50,21.6,17.4,22.0,18.9
8222,28/05/2019,12:52:00,21.6,17.4,22.0,18.9
8223,28/05/2019,12:52:10,21.6,17.4,22.0,18.9
8224,28/05/2019,12:52:20,21.6,17.4,22.0,18.9
8225,28/05/2019,12:52:30,21.6,17.4,22.0,18.9
8226,28/05/2019,12:52:40,21.6,17.4,22.0,18.9
8227,28/05/2019,12:52:50,21.6,17.4,22.0,18.9
8228,28/05/2019,12:53:00,21.6,17.4,22.0,18.9
8229,28/05/2019,12:53:10,21.6,17.4,22.0,18.9
8230,28/05/2019,12:53:20,21.6,17.4,22.0,18.9
8231,28/05/2019,12:53:30,21.6,17.4,22.0,18.9
8232,28/05/2019,12:53:40,21.6,17.4,22.0,18.9
8233,28/05/2019,12:53:50,21.6,17.4,22.0,18.9
8234,28/05/2019,12:54:00,21.6,17.4,22.0,18.9
8235,28/05/2019,12:54:10,21.6,17.4,22.0,18.9
8236,28/05/2019,12:54:20,21.6,17.4,22.0,18.9
8237,28/05/2019,12:54:30,21.6,17.4,22.0,18.9
8238,28/05/2019,12:54:40,21.6,17.4,22.0,18.9
8239,28/05/2019,12:54:50,21.6,17.4,22.0,18.9
8240,28/05/2019,12:55:00,21.6,17.4,22.0,18.9
